OM_ssb0,OM_ssb_R1_1990,OM_ssb_R1_1991,OM_ssb_R1_1992,OM_ssb_R1_1993,OM_ssb_R1_1994,OM_ssb_R1_1995,OM_ssb_R1_1996,OM_ssb_R1_1997,OM_ssb_R1_1998,OM_ssb_R1_1999,OM_ssb_R1_2000,OM_ssb_R1_2001,OM_ssb_R1_2002,OM_ssb_R1_2003,OM_ssb_R1_2004,OM_ssb_R1_2005,OM_ssb_R1_2006,OM_ssb_R1_2007,OM_ssb_R1_2008,OM_ssb_R1_2009,OM_ssb_R1_2010,AM_ssb0_,AM_ssb_1990,AM_ssb_1991,AM_ssb_1992,AM_ssb_1993,AM_ssb_1994,AM_ssb_1995,AM_ssb_1996,AM_ssb_1997,AM_ssb_1998,AM_ssb_1999,AM_ssb_2000,AM_ssb_2001,AM_ssb_2002,AM_ssb_2003,AM_ssb_2004,AM_ssb_2005,AM_ssb_2006,AM_ssb_2007,AM_ssb_2008,AM_ssb_2009,AM_ssb_2010
14328.2677026201,13090.8880663184,12674.1803084824,12207.7965995388,11712.7008324502,11188.1647912955,10658.9060724825,10138.7294256021,9626.52736969381,9128.25894999073,8642.27623492347,8170.03784541754,7716.32599129146,7275.3673645235,6858.65597219573,6464.35715015798,6082.77067082106,5711.45198941806,5351.6204518087,5002.24086083728,4663.20423842845,4339.39184256171,14538.6,14538.6,14051.8,13536.1,12997.8,12443.8,11881.2,11316.4,10755.6,10203.7,9664.84,9142.03,8637.5,8152.75,7688.65,7245.63,6823.06,6421.27,6039.84,5678.15,5335.46,5011.57
14328.2677026201,12472.881370129,12098.2290109151,11692.0420620043,11267.4167880947,10830.4291217731,10400.6582885885,9972.36952030129,9546.16340949503,9134.61168625664,8740.5602764552,8357.88051772429,7979.80877720468,7610.28388234174,7242.60862767195,6877.25395943812,6510.75178661983,6152.09464798753,5803.76020311358,5473.70039634469,5165.82825485353,4878.38347709309,15082.1,15082.1,14595.3,14079.7,13541.4,12987.3,12424.4,11859.2,11297.6,10744.7,10204.7,9680.55,9174.63,8688.47,8223.02,7778.77,7355.03,6952.28,6570.16,6208.13,5865.48,5541.94
14328.2677026201,13316.126443492,12871.3324713645,12373.3112049542,11835.3114124791,11256.8769669324,10649.7393908831,10023.7568511888,9386.72822377586,8759.8456556382,8142.38589398341,7554.90582730027,7006.70375954979,6497.79747913213,6019.23524029129,5575.34753785167,5162.7618695697,4772.43877641097,4408.20187247318,4079.13282112686,3776.5370171091,3494.71390826707,13219.7,13219.7,12733,12217.2,11678.8,11125,10563.1,9999.8,9441.08,8892,8356.5,7837.53,7337.13,6856.6,6396.66,5957.57,5538.65,5140.02,4761.2,4401.48,4060.02,3736.41
14328.2677026201,12777.1068465815,12397.53919624,11989.6712049307,11561.7973152374,11114.1407261143,10652.3264952032,10177.3115789291,9686.90085835441,9193.39650912204,8694.2387073787,8209.79493789014,7727.71553499944,7265.04403168295,6823.58218943224,6402.7844518073,6001.6026864685,5631.34113249324,5300.62868534296,5007.77829678855,4743.21041015136,4499.93586779277,14481.8,14481.8,13995.1,13479.4,12941.1,12387.1,11824.5,11259.8,10699,10147.3,9608.51,9085.84,8581.47,8096.87,7632.93,7190.04,6767.55,6365.85,5984.57,5623.02,5280.43,4956.52
14328.2677026201,12125.8619738351,11745.8742640111,11330.0913580793,10886.4384610474,10427.3750549534,9945.37496364987,9452.07928620201,8954.60439231294,8462.93742305433,8009.89939627556,7563.98139381729,7140.99640545425,6732.23452225497,6341.12530067546,5961.40964641204,5605.32186923328,5273.69247038996,4970.564824008,4684.13724678268,4396.30420308111,4116.886029468,14781.1,14781.1,14294.3,13778.7,13240.4,12686.4,12123.6,11558.6,10997.4,10445.1,9905.69,9382.27,8877.1,8391.7,7926.98,7483.39,7060.32,6658.18,6276.53,5914.73,5572.06,5248.3
14328.2677026201,12709.4269166885,12278.1314531711,11815.0739811023,11350.3825157982,10869.4148117764,10381.3155234607,9889.36633806771,9387.01830497088,8876.70552529774,8369.90199051024,7870.74857134659,7381.79006685239,6900.77921960794,6429.61221046785,5970.49488350772,5525.82847565933,5112.20205233151,4721.53775062728,4353.52113842718,4008.73814534399,3688.87588300298,13274.6,13274.6,12787.8,12272,11733.7,11179.9,10617.9,10054.6,9495.74,8946.52,8410.87,7891.72,7391.12,6910.38,6450.24,6010.95,5591.72,5192.83,4813.8,4453.9,4112.3,3788.64
14328.2677026201,12358.9823112488,11802.146051176,11243.4546163566,10686.6169161233,10142.3853611221,9612.64888538884,9097.71502681648,8595.29652751962,8116.40243045256,7649.74493194536,7210.83704470514,6786.44897781312,6391.14730246569,6023.42930173976,5688.83578644655,5382.42253159847,5108.46568644414,4860.51668553103,4640.45946561806,4445.05123274644,4267.19648417855,14892.9,14892.9,14406.2,13890.5,13352.2,12798.2,12235.3,11670.3,11109,10556.4,10016.8,9493.08,8987.62,8501.93,8036.94,7593.09,7169.86,6767.55,6385.77,6023.94,5681.32,5357.64
14328.2677026201,13122.03834338,12752.8638001488,12333.7928080472,11882.495628602,11407.2501694079,10924.8825200668,10446.9441825159,9965.77060983928,9484.61025026174,8999.08412247595,8512.22326279579,8030.78167659629,7565.35350340042,7118.95607170914,6694.63914295995,6296.53518411719,5921.28988386913,5568.22452850079,5237.06672091145,4923.82080722606,4625.12057376569,14665.4,14665.4,14178.6,13663,13124.7,12570.7,12007.9,11443.1,10882.1,10329.9,9790.77,9267.64,8762.77,8277.67,7813.25,7369.92,6947.06,6545.05,6163.51,5801.8,5459.13,5135.32
14328.2677026201,14354.3167074036,13983.2296510329,13558.2055182604,13084.7520693725,12574.2165947471,12032.6111121772,11462.6376158355,10875.1220685369,10272.4297360571,9662.34709804674,9053.20308120996,8461.23807033849,7887.1022623436,7347.31455156531,6845.24411913396,6383.63398878431,5960.96195818937,5561.89462296358,5187.29911820564,4832.2998562779,4488.00691822631,14427.8,14427.8,13941.1,13425.4,12887.1,12333.1,11770.5,11205.8,10645.2,10093.5,9554.87,9032.35,8528.12,8043.67,7579.87,7137.13,6714.82,6313.32,5932.09,5570.57,5227.98,4904.04
14328.2677026201,12856.0719564902,12516.197549708,12132.5495673565,11716.7525858102,11280.0210475768,10825.6163965908,10357.9778388516,9881.22618870932,9415.06807266159,8949.11300815199,8492.64807075968,8038.22898750318,7595.80231200901,7159.24277573711,6729.86375855104,6309.43708214719,5902.68646205194,5517.36092719872,5152.91835188978,4811.0428580253,4489.94153459648,14329.4,14329.4,13842.6,13326.9,12788.6,12234.7,11672.1,11107.6,10547,9995.57,9457.16,8934.89,8430.95,7946.78,7483.25,7040.75,6618.57,6217.12,5835.94,5474.44,5131.84,4807.89
14328.2677026201,12608.8424181758,12076.3695205155,11532.0992943935,10978.9105648224,10422.7212379712,9859.18961156225,9296.30319418837,8734.35042729915,8184.30589248813,7655.84534517794,7148.78678801934,6658.59475693573,6197.51546834212,5763.62791561308,5362.51086284127,4985.49229845884,4630.91614259461,4308.7617515146,4013.9896248113,3747.49989852827,3508.75746566723,13307.6,13307.6,12820.9,12305.1,11766.7,11212.9,10651,10087.5,9528.65,8979.36,8443.61,7924.35,7423.63,6942.78,6482.51,6043.1,5623.85,5224.95,4845.86,4485.94,4144.34,3820.63
14328.2677026201,12580.402557128,12157.794021525,11704.9983921194,11239.2407366251,10763.8789674601,10287.2631203461,9817.98379446533,9364.86111846076,8924.99645361139,8502.43151519639,8094.75195992423,7710.25987455524,7337.77252639172,6982.6905381643,6642.79001831327,6316.27566844389,6008.82787062493,5717.62879336938,5442.06775454098,5191.13952785406,4957.00801379193,15580.9,15580.9,15094.2,14578.6,14040.3,13486.2,12923,12357.3,11795.2,11241.5,10700.4,10175.2,9668.12,9180.81,8714.26,8269.02,7844.52,7441.25,7058.78,6696.65,6354.07,6030.94
14328.2677026201,13117.983738041,12682.9348997215,12216.6812565438,11725.1262982284,11209.0129750066,10679.0587189327,10143.5586522123,9610.57519965232,9083.25978995398,8565.52414315535,8052.48582388855,7546.68864337656,7063.07582706355,6594.45615278884,6146.73012806527,5714.28814833849,5310.26448463224,4931.81555396694,4587.02355444998,4265.53895315843,3967.42695006243,13778.3,13778.3,13291.6,12775.8,12237.5,11683.6,11121.4,10557.4,9997.73,9447.37,8910.34,8389.61,7887.32,7404.83,6942.95,6502,6081.27,5681.07,5300.89,4940.09,4597.9,4273.9
14328.2677026201,12145.8274785407,11746.6562070142,11332.8091135689,10909.3492902255,10463.4412696407,10002.9886784564,9535.58489378182,9072.63000359684,8608.75310982654,8149.14313718072,7712.10412972334,7287.15266320291,6881.51740837994,6497.16450239656,6138.85307486063,5811.52149030929,5505.38736749326,5209.8658678312,4926.34859682338,4651.87904853218,4388.69430490086,14805.6,14805.6,14318.9,13803.2,13264.9,12710.9,12148.1,11583.1,11021.9,10469.5,9930.07,9406.59,8901.36,8415.9,7951.12,7507.47,7084.37,6682.18,6300.47,5938.63,5595.95,5272.22
14328.2677026201,13733.5902794547,13320.6233558816,12868.4259925311,12390.6002253553,11897.474879936,11403.9905567956,10906.7251050734,10415.57335728,9930.58627865583,9449.0164814668,8986.58494387939,8541.74076010941,8131.72321569337,7749.39265412708,7390.74708365794,7044.57187817295,6700.94114646637,6352.98124305046,6004.0049987167,5650.19321364142,5292.83359622864,16203.1,16203.1,15716.4,15200.9,14662.6,14108.4,13544.9,12978.8,12415.9,11861.3,11319.1,10792.6,10284.2,9795.64,9327.89,8881.57,8456.22,8052.27,7669.38,7307.06,6964.64,6642.11
14328.2677026201,13665.6061932352,13213.5986311105,12735.3702169521,12237.4623868947,11721.7190566501,11200.1879696326,10679.6209249548,10162.0303872682,9656.88384844878,9172.54259983848,8702.86610732311,8250.81052464099,7804.96310307917,7368.46414731481,6931.17885739581,6509.01081170998,6108.78137295947,5744.85639738674,5414.37138676562,5111.28812543049,4833.57197164505,15007.3,15007.3,14520.6,14004.9,13466.7,12912.6,12349.7,11784.5,11223,10670.3,10130.4,9606.45,9100.72,8614.74,8149.47,7705.38,7281.78,6879.2,6497.21,6135.26,5792.64,5469.05
14328.2677026201,12029.2558380522,11693.5467499301,11320.7200530153,10909.9487292723,10462.0999358477,9984.60242569818,9490.81261755846,8990.64547465446,8493.20114859851,8002.74887924565,7524.57118411665,7056.42723622389,6603.28805940183,6155.28375147413,5721.21114824075,5302.37398139123,4891.13223870809,4490.98943371918,4104.24429535593,3733.28450583339,3388.68899517957,13060.6,13060.6,12573.9,12058.1,11519.7,10966,10404.2,9841.03,9282.61,8733.91,8198.89,7680.46,7180.64,6700.72,6241.39,5802.89,5384.45,4986.25,4607.8,4248.34,3907.12,3583.76
14328.2677026201,11597.2403554886,11318.4002024668,10995.7712732303,10629.7505386031,10227.9352406348,9798.88575499652,9346.5681120246,8887.3710301647,8427.57861068039,7978.81376752936,7528.69768591069,7081.73734926397,6637.36461832981,6212.65436891841,5805.85248387224,5421.71814781434,5065.64169271117,4732.68988887601,4414.22062337984,4105.79171778994,3807.04538500898,13831.1,13831.1,13344.4,12828.6,12290.3,11736.4,11174.1,10610.1,10050.4,9499.89,8962.71,8441.83,7939.37,7456.71,6994.66,6553.55,6132.7,5732.4,5352.17,4991.3,4649.01,4325
14328.2677026201,13882.0925457473,13299.06861105,12686.1052434314,12062.9019654417,11430.6119776446,10797.2510843949,10162.431776179,9545.4950530019,8934.78279120272,8342.5101236353,7782.38388861101,7258.70068210648,6766.37422475312,6305.24830096389,5888.64502815857,5523.79581061298,5187.98392564245,4882.99225177303,4603.70539568105,4347.73869526504,4102.06393013692,14534,14534,14047.3,13531.6,12993.3,12439.3,11876.6,11311.9,10751.1,10199.2,9660.35,9137.55,8633.03,8148.29,7684.2,7241.19,6818.71,6417.02,6035.67,5674.08,5331.5,5007.61
14328.2677026201,12576.5139693245,12241.8569097424,11891.3020505301,11536.3564284696,11176.4813143724,10812.8576288307,10440.0458727412,10059.9285457713,9668.32467297943,9277.62274194299,8880.23007715332,8476.65288068784,8065.99794754474,7650.9216261943,7232.92004730936,6824.31430520349,6416.96878485932,6021.66933299349,5643.21878590389,5284.63888314516,4939.40019817247,14664.5,14664.5,14177.8,13662.1,13123.8,12569.8,12007,11442.2,10881.2,10329.1,9789.91,9266.78,8761.91,8276.81,7812.39,7369.07,6946.11,6544.02,6162.35,5800.57,5457.85,5134.05
14328.2677026201,12631.2963466433,12280.6893273325,11908.1882846653,11519.9710061532,11124.5689935765,10725.937046417,10321.7160352565,9925.24310599119,9527.03295118323,9124.10639950839,8718.28223569462,8321.28716640112,7930.2618699811,7546.56271015223,7170.84001701693,6794.02548180243,6421.73621185206,6051.22805237832,5703.6491320266,5386.90639361115,5097.13888029744,15083.5,15083.5,14596.7,14081.1,13542.8,12988.7,12425.8,11860.6,11299,10746.1,10206.1,9681.95,9176.03,8689.86,8224.41,7780.16,7356.41,6953.67,6571.54,6209.48,5866.81,5543.28
14328.2677026201,12924.2041843973,12614.4671867857,12283.6865057555,11932.8886386908,11564.6465547952,11177.8088493053,10783.4903246248,10380.5539295917,9974.10525692703,9558.95745893017,9144.65296675121,8739.0710017401,8336.0606696926,7945.38515187097,7571.34356539434,7209.61810139964,6875.01939838493,6553.90959474275,6242.21381867116,5937.42067135686,5653.75577542545,16176.7,16176.7,15690,15174.5,14636.2,14082,13518.5,12952.4,12389.6,11835,11292.9,10766.4,10258.1,9769.55,9301.84,8855.57,8430.19,8026.27,7643.45,7281.19,6938.83,6616.28
14328.2677026201,12604.5768215928,12139.6638327157,11660.6407336912,11172.2467683196,10683.4923245973,10202.0350694019,9727.83224752328,9264.42353434648,8803.80693124679,8351.38234465807,7910.32553717071,7491.20447845864,7078.50953670914,6677.37701428429,6290.66309397421,5917.32293831754,5553.49254172296,5201.18315773423,4865.98924496288,4547.09978224644,4235.61270873273,14504.5,14504.5,14017.8,13502.1,12963.8,12409.8,11847.2,11282.5,10721.7,10169.9,9631.06,9108.34,8603.9,8119.24,7655.23,7212.3,6789.75,6388.03,6006.64,5645.02,5302.36,4978.46
14328.2677026201,12435.2293394168,12131.6386363554,11776.0181294162,11382.6140397309,10960.0716892726,10509.7672073695,10051.9308522685,9594.47991686594,9156.24821435125,8727.92524820888,8305.15721432459,7882.78093717628,7468.3285627578,7051.8968343775,6637.5878520886,6223.0874213599,5814.45141594427,5418.87976750751,5040.26700608896,4678.07325563842,4339.47326030799,14116.3,14116.3,13629.6,13113.9,12575.6,12021.6,11459.2,10894.9,10334.7,9783.61,9245.72,8724.03,8220.69,7737.15,7274.23,6832.3,6410.61,6009.55,5628.7,5267.37,4924.86,4600.86
14328.2677026201,13821.1497866756,13350.5893656078,12857.4615680377,12343.2782721244,11805.162437781,11263.247616678,10731.2393298526,10192.6813087231,9670.51320529688,9178.76749896324,8716.13810778191,8279.04773874774,7867.9176131344,7477.17867340611,7088.56753030945,6714.98428553016,6341.43601271493,5973.39096515482,5610.98406379147,5263.1234694981,4931.61070506384,15181.5,15181.5,14694.7,14179.1,13640.8,13086.7,12523.7,11958.4,11396.7,10843.7,10303.4,9779.08,9272.92,8786.52,8320.85,7876.39,7452.57,7049.75,6667.55,6305.44,5962.7,5639.23
14328.2677026201,14077.795567814,13654.2585812328,13204.640329032,12729.7435268535,12238.2249676399,11738.6777734281,11225.6747632902,10717.5540815966,10206.3444784803,9702.18526331122,9204.01089935029,8711.81524901073,8229.73526998997,7765.56891629602,7314.33497906436,6878.57325319746,6452.08487730203,6040.35471419124,5629.54804894328,5235.684758191,4869.38561251911,14648,14648,14161.3,13645.6,13107.3,12553.3,11990.5,11425.7,10864.7,10312.6,9773.52,9250.43,8745.61,8260.56,7796.17,7352.89,6930.04,6528.04,6146.38,5784.55,5441.8,5117.98
14328.2677026201,13025.6920918602,12672.0724794901,12274.3263188038,11836.3837137172,11357.1049122347,10844.793556653,10316.2030003942,9761.71329689981,9204.65676846181,8643.65224369546,8104.53391157267,7583.7994925621,7098.6011835486,6655.8004173764,6251.03803407156,5883.24894031006,5546.33883422191,5227.22770815921,4919.75122407773,4622.5645412009,4335.97423180152,14819.6,14819.6,14332.9,13817.2,13278.9,12724.9,12162.1,11597.1,11035.9,10483.5,9943.97,9420.46,8915.19,8429.69,7964.88,7521.2,7098.1,6695.91,6314.23,5952.43,5609.75,5286.02
14328.2677026201,12525.6151618172,12113.2082775925,11658.6318075671,11170.2906308788,10662.3623263921,10147.8143277599,9636.46610458771,9137.00300757051,8659.75377685063,8207.4368585794,7756.83852653804,7334.81599947963,6938.73692920239,6574.88465263856,6252.30900848845,5965.74037585079,5705.44886084906,5454.32312506897,5214.64561729245,4975.73332259937,4740.46407987816,16269.7,16269.7,15783,15267.5,14729.2,14174.9,13611.5,13045.3,12482.3,11927.6,11385.3,10858.7,10350.2,9861.49,9393.61,8947.19,8521.85,8117.93,7735.14,7372.9,7030.61,6708.15
14328.2677026201,13340.4416474625,12923.0513947092,12477.5127678814,12010.7465540706,11535.9439663605,11051.4468145786,10558.5112105236,10081.500505696,9610.58552532367,9147.33888378531,8680.55945823451,8224.32278725831,7787.59921840047,7367.1095762221,6964.10320592983,6588.07754577532,6216.13153494435,5860.58840716645,5513.89144526379,5184.68283858746,4884.71001981759,15150.7,15150.7,14664,14148.4,13610.1,13056,12493,11927.8,11366.1,10813.1,10272.9,9748.64,9242.55,8756.22,8290.62,7846.22,7422.42,7019.69,6637.57,6275.52,5932.82,5609.34
14328.2677026201,14597.9369734257,14207.3977172484,13772.0319901967,13287.534678027,12762.2052587068,12212.6614706065,11644.9901237525,11064.1836956274,10492.7943260467,9941.39079636137,9398.49428678388,8870.79775389305,8349.64849080976,7838.19382401272,7338.8474576888,6849.6335421329,6376.10370828806,5938.5037075415,5528.49315709016,5142.44717908268,4773.90643134733,14482.6,14482.6,13995.9,13480.2,12941.9,12387.9,11825.3,11260.6,10699.8,10148.1,9609.31,9086.64,8582.27,8097.66,7633.72,7190.83,6768.32,6366.57,5985.21,5623.6,5280.94,4957.04
14328.2677026201,12466.7417416859,12070.7260304784,11626.2737721239,11150.7864075631,10662.1514113334,10171.2278110186,9694.06327388816,9224.2509536804,8770.60503289382,8332.45448910804,7912.09462201345,7522.42799572986,7145.20403979753,6781.69444275767,6425.25685889649,6068.22359548073,5727.51422858394,5405.40648698032,5099.80553632164,4812.58672350558,4526.47912940454,15143.3,15143.3,14656.6,14141,13602.7,13048.6,12485.6,11920.4,11358.7,10805.8,10265.6,9741.3,9235.23,8748.92,8283.33,7838.95,7415.19,7012.43,6630.34,6268.34,5925.68,5602.18
14328.2677026201,12967.7058064971,12552.9836343942,12090.1893440812,11590.2592673061,11052.7812305897,10502.6210323946,9950.88378134643,9400.30663934415,8856.06871040404,8322.59089133065,7803.1661761054,7304.75360888601,6833.47656178857,6387.69192441126,5975.18995043165,5585.27695924635,5206.9356058939,4847.37215012737,4509.1779592953,4198.9836649865,3913.24862011484,13602.4,13602.4,13115.6,12599.9,12061.5,11507.7,10945.5,10381.8,9822.4,9272.43,8735.86,8215.67,7713.94,7232.04,6770.74,6330.34,5910.14,5510.37,5130.56,4770.01,4427.94,4104.01
14328.2677026201,12772.4304382894,12263.9576067473,11723.8882138783,11159.536640548,10584.8319887469,10004.5185610107,9443.48177060462,8898.93275151234,8385.56143546656,7893.23202684451,7421.34327997128,6962.02841767114,6524.91055930988,6110.28081946694,5721.02641118337,5351.27559383829,4995.98713421708,4648.46812004059,4319.30930053126,4004.71225014203,3706.74704685337,13889.8,13889.8,13403,12887.3,12349,11795.1,11232.7,10668.7,10108.8,9558.23,9020.9,8499.85,7997.21,7514.36,7052.13,6610.84,6189.84,5789.38,5408.98,5048,4705.63,4381.61
14328.2677026201,12699.5303633208,12271.0724940753,11805.0200386752,11317.2679545784,10805.127494591,10285.5878217431,9772.38783200878,9268.30779034223,8779.41480623539,8320.29088624826,7890.61999042744,7487.79814083094,7122.68924727752,6792.76994580706,6482.91427428047,6193.79323003499,5914.84544767011,5663.85528358688,5428.27383425635,5199.41442524145,4976.26194469518,16187.6,16187.6,15700.8,15185.3,14647,14092.8,13529.4,12963.2,12400.4,11845.8,11303.6,10777.2,10268.8,9780.25,9312.53,8866.24,8440.95,8037.05,7654.25,7292.02,6949.74,6627.19
14328.2677026201,12003.7607681664,11734.5193249947,11430.3961592565,11101.3901117445,10752.3660032985,10385.828785216,10004.5502809491,9609.77126026409,9207.90334133316,8811.33080698893,8412.98942609402,8030.96047304074,7671.25178121236,7332.81389662876,7020.56016345366,6722.00654924484,6427.31204864423,6129.84232636664,5820.06538644051,5506.02833257569,5177.26191338482,16477.6,16477.6,15990.9,15475.4,14937.1,14382.8,13819.3,13253,12689.8,12134.8,11592.1,11065.1,10556.2,10067.1,9598.86,9152.12,8726.45,8322.25,7939.3,7577,7234.73,6912.48
